C01001,C01003,C01005,C01007,C01009,C01011,C01013,C01015,C01017,C01019,C01021,C01023,C01025,C01027,C01029,C01031,C01033,C01035,C01037,C01039,C01041,C01043,C01045,C01047,C01049,C01051,C01053,C01055,C01059,C01061,C01063,C01065,C01067,C01069,C01071,C01073,C01075,C01077,C01079,C01081,C01083,C01085,C01087,C01089,C01091,C01095,C01097,C01099,C01101,C01103,C01105,C01107,C01109,C01111,C01113,C01115,C01117,C01119,C01121,C01123,C01125,C01127,C01129,C01131,C01133,C01057,C01093
237.0327018,259.0341258,287.0466782,272.5585735,286.6566237,243.0007399,269.668864,254.3707457,246.617566,260.366953,275.9125934,263.7303578,211.8513857,261.0409486,258.2767663,269.5309956,277.4162359,286.3536867,299.7286537,267.4515781,262.3118791,273.0002601,274.15201,301.95304,264.574533,285.5650157,259.1756443,263.7028713,264.1357084,260.8178363,264.0305746,284.0876694,263.290391,249.0488569,295.7049653,244.8572062,273.8265702,259.1526009,241.2181653,268.957673,237.4815891,287.4815845,289.81799,233.3711308,292.2233843,281.7477526,270.3564615,269.5007465,243.0803397,289.4044031,272.4298349,233.4596256,253.1192801,248.8636351,246.3110208,277.2315958,281.5150437,244.3984092,275.6478315,265.920364,260.0003516,239.3427411,281.9211946,260.6012601,246.2643444,243.3593328,265.601392
245.9092861,256.043474,280.0980841,262.8278225,248.3993851,244.4922086,303.8406293,281.6164364,282.8728536,244.7996591,287.9749371,279.9835372,249.7848456,296.9834449,239.7745423,278.7874061,288.8787794,241.7179819,245.7335175,248.6699015,277.9417557,255.018629,257.8746797,272.955004,286.5968034,258.2540272,255.8308228,285.8106943,295.6289979,288.14392,287.8017246,270.8137278,268.1584371,279.0188947,271.1746495,272.6694604,234.7752758,271.2854698,264.8966351,263.8668924,252.7499336,277.606349,234.1402831,277.8094329,275.1322497,271.8378284,283.471715,283.5981071,252.0041843,228.6765267,243.4543325,285.5710524,280.8992739,238.9199322,281.4182453,302.2624462,276.017379,239.0091605,259.1018863,248.6415444,283.2839844,246.7518689,286.7236615,290.4610988,264.9082158,267.8859673,287.49231
261.2770642,262.9670079,275.8515562,240.4146331,257.6560791,244.442772,276.5128191,223.7133835,283.6151856,281.2926543,246.2908964,233.6798455,265.0666362,271.1064804,266.6996955,271.5491825,242.0298391,282.3792533,276.3624595,279.5060329,320.0349621,261.8991063,267.2752171,290.612895,253.5689984,246.6872539,254.144161,264.3995965,252.8579427,215.1557379,303.677295,270.7628486,254.226616,253.5783626,212.3986191,271.8597883,270.8836919,286.3726688,278.2310485,258.1304889,254.9324978,230.1338685,261.6536702,242.2141161,243.1830847,284.4275692,250.2742065,273.8001067,186.3544229,267.5231484,243.678951,273.3566646,265.6247579,280.0909213,214.310233,283.2696079,289.2694805,282.9416798,259.2006427,299.9671554,263.253178,263.3966977,275.0802181,270.7398985,270.2843746,256.9881665,249.0533376
296.5773345,254.6531831,268.6207078,293.1669755,261.2692523,296.2207815,263.7032921,227.2783932,239.0071571,285.7133594,277.0782357,288.4749148,231.287018,236.7251034,284.9356348,286.5652207,299.6785754,233.6433194,215.2068103,239.3560811,268.1218381,284.5561734,266.4072351,241.8380467,237.1016415,259.4785729,250.4866775,282.3309555,279.9549701,248.8526474,276.8586654,245.1010667,248.7090324,263.0099262,291.2071456,283.3635864,278.6029484,299.9460573,247.2912256,282.2784997,236.7169774,262.6772183,271.3086888,255.0821986,245.4601409,239.313458,256.3057646,265.3146052,290.9121662,254.8794902,250.9827674,228.1143075,286.3395127,280.6544904,265.7631244,275.9845285,294.6706085,262.7828903,288.5235823,255.627286,260.4332102,302.2763514,268.97132,279.142775,242.4228796,263.0005767,259.2188123
283.4928062,266.2450656,245.5602528,276.9353956,263.4695487,266.6879994,240.4977878,288.6533861,255.8938838,234.7269087,271.9049018,260.0133839,237.4059628,286.7503041,277.7358559,267.7316756,277.2301833,267.7213427,275.9525161,247.6010045,268.1582381,257.440842,281.324271,253.5174742,232.061096,269.3813585,263.5695628,270.9673876,286.0923273,254.838692,279.0929272,312.8007202,251.4194009,288.0136198,273.4857774,262.3024587,239.9322126,247.1539886,232.0638921,253.3107929,298.0406167,281.8304386,254.8507426,252.4513886,282.9470419,245.5451122,250.5728952,274.8685914,277.5862376,258.2801628,237.2995902,266.6281329,240.4545199,273.6875256,254.0801861,283.2433009,256.0515,252.1099223,265.0914488,245.9492532,260.9581691,271.6613987,273.1253045,268.6287615,268.4914604,280.5829737,260.644598
278.4422754,247.7328729,277.8564327,256.4355401,240.0590791,265.8472471,253.3587505,273.5773162,236.118227,255.9391675,281.1662602,269.9824333,258.0688907,308.3794733,257.2532798,263.4170161,294.0742496,315.6386155,263.5463257,235.1549631,232.8914514,268.9308142,251.4566456,275.3912963,256.4733408,263.4216372,233.1585886,275.0363608,270.0971266,247.5024769,276.6414616,290.2305712,243.823435,260.0952699,249.9396024,262.9158343,236.0038707,273.1175456,258.6885962,270.8637311,287.6457009,265.3365371,285.6617809,255.1100907,227.3229902,291.9104675,271.2328202,282.2293901,232.2283958,284.1215625,301.470038,267.5875058,278.1624782,253.2995677,230.3673713,283.7350895,252.2714093,256.1985698,241.2889282,261.341381,252.2471916,270.2774451,267.547584,272.6477662,257.3788543,240.2712356,277.8904843
273.4349393,253.5345964,288.1719588,258.4406016,265.5903312,266.9622615,274.8954828,292.7522711,255.7870666,247.1981758,239.0324931,238.9193438,279.840819,270.2109303,278.9310099,256.8287487,223.2772637,280.792167,264.8948118,247.8406581,276.1108882,253.2836761,283.6691802,253.8845964,244.4978415,249.8897467,263.9546354,242.2431608,253.2839836,253.7976445,254.8115316,266.8250298,246.418991,269.5305354,257.3986071,298.653879,262.0516066,274.7781935,268.5155823,236.9083663,268.6173879,244.0588699,263.8974079,217.7795044,231.9402036,258.5716877,299.6019604,272.9994059,255.9188368,227.1577948,263.808011,291.4341487,271.8116375,251.6959809,245.1904233,281.4319393,248.5054524,224.8153728,288.5958837,248.6465583,228.4037068,257.5194088,257.4674962,241.3473523,240.8256336,255.1035931,289.4294552
224.2709464,247.0060135,292.4893212,254.3828357,260.8230373,253.8168453,272.0503785,276.926875,267.6467759,242.9743501,293.4106193,249.9975188,269.1676994,271.7438606,285.2541452,262.237388,233.6562911,248.6209548,238.0642051,273.7655962,281.8543793,268.0179042,245.6587699,272.6063935,261.5070858,263.8202334,262.6282635,242.7262773,304.8321617,253.5312249,310.0796741,242.2059605,257.3231603,242.1180127,262.1936326,249.3222147,264.8299776,270.4828719,240.7232375,247.5923637,270.2196391,248.2095878,243.3651645,266.2089936,266.9569808,235.2688388,236.6026807,277.6060196,250.368108,253.0339018,251.7542516,285.520325,283.6010368,284.7780299,286.0966125,262.1115497,249.2022995,244.691958,272.8196402,220.5378063,260.3858629,293.2708589,235.1141063,258.7064611,264.6806941,245.2278012,261.2117088
268.5789381,294.2781846,282.9701978,254.6163901,257.5614156,301.7983463,257.7703419,261.0499628,265.1002421,259.1803321,277.7376936,235.0337697,242.2404311,297.0022149,226.600534,279.4962414,259.9876206,237.5616401,238.932599,255.9975595,264.7299392,257.9708877,296.7543468,284.0005819,238.7036891,285.33911,283.560773,278.0237201,277.3073248,246.5381026,258.4227123,260.6270562,260.5826858,241.6626756,300.2915322,264.6159412,267.252156,288.9356056,273.5707943,240.796658,265.644844,276.1999398,295.1948129,278.3724341,274.9210159,241.6870865,213.1833072,252.9986074,245.5866902,266.4490833,234.7195079,263.6102183,247.2120466,270.0010455,281.7934317,240.8593329,249.3495717,266.8676573,263.3860155,281.2782659,269.7999109,280.0249388,299.4483051,280.8440902,275.4513507,213.6886261,296.4142184
301.2924378,239.613829,286.0529099,266.5382245,250.1338182,241.3276015,246.1213111,271.329921,264.9103871,257.3346694,240.4769014,253.3597712,282.6503648,262.6528069,247.5827589,249.8097193,277.6957958,263.9402303,269.9194314,268.1207009,268.5551908,267.3292764,281.2361392,223.4675631,264.6328038,244.5865161,247.0432258,293.0871836,241.2809011,261.025525,293.8679707,263.9238117,276.2426135,283.365841,273.146322,268.3715318,238.933748,277.1283608,313.9317391,254.7014108,257.8259864,300.7018414,235.0571557,248.2345342,262.5559828,247.897301,254.0340897,285.4113887,250.8212179,253.9473288,265.8185975,272.3585641,266.2286095,246.5293221,229.2782136,237.2764291,268.0713702,276.1200341,286.0833196,268.4546178,253.0283072,249.1309192,219.9185043,265.8268989,249.6805989,257.0186818,250.1861691
214.9819202,245.3113076,247.3439591,261.0296668,241.6772466,257.8359196,255.4854774,267.2621257,261.2572768,252.0768382,255.0008728,263.7547825,216.8812475,257.2982903,268.9574239,251.5320564,261.9728346,276.2314274,271.7781173,275.2292723,268.1067698,237.8074037,292.6251255,277.6450254,264.0147073,264.3601389,258.5604055,276.5973078,268.5624824,273.8898428,248.4689518,305.3076336,259.8125171,219.8313053,242.7949953,279.1313537,271.1937514,272.0448026,272.4707826,244.7477096,236.3796663,206.8030762,268.3137137,242.8280644,290.9789502,273.3534435,266.1363326,261.7910119,274.7044149,268.1193217,279.641246,235.6516488,254.1009815,273.7981527,222.8273624,268.5355056,241.8345444,240.322846,238.3568347,233.1545471,285.0378807,267.4642848,211.9033097,252.165402,251.3352143,264.4518171,217.2381051
255.489781,232.910277,233.2241137,268.7103399,256.3643005,308.7127421,259.1372494,278.7030229,288.8293352,272.2248856,283.0316045,248.4409803,289.5951654,278.0431966,261.3049904,239.5813044,278.030779,261.6429153,273.2104462,232.3121824,272.906429,257.6430035,238.2813272,257.2680491,271.9875413,268.7555543,247.0660765,244.6571536,287.5385177,256.1590464,267.638153,290.5576741,268.1448873,215.1180255,281.6843994,260.6266336,244.4917242,266.0297487,261.8639026,288.1500455,286.8883216,254.3341911,275.2194273,267.7322873,270.7207766,259.8253285,291.4207243,243.6227451,250.148195,243.0211164,255.611071,279.7144906,240.7041329,250.8393483,286.0058036,258.3466005,240.3420835,274.2256829,295.2614409,272.2751404,262.6230469,247.8198006,260.2514982,260.7485624,231.6149012,275.2270538,252.1820293
280.9384079,247.0889725,270.9459224,278.2302255,302.4862928,238.010439,252.4840512,245.8239224,251.5956239,259.6495166,279.975114,275.4301054,255.7796651,273.4798336,242.9445806,237.5367746,274.368604,243.6142376,263.9436948,246.4571089,274.9512781,273.4843996,278.7197222,268.28493,260.5756314,251.1868218,240.84184,283.482453,247.6626011,299.6129361,253.3905207,264.3465179,265.8569417,272.0440265,291.9797657,262.4853797,268.3852825,303.8660538,285.8404961,267.1290863,256.0713889,248.5406105,243.0370036,263.6898612,259.6367098,274.3911551,267.7143364,238.3783197,249.6199808,254.0667342,229.5560905,260.8110635,288.0856949,265.0764798,297.8509925,283.6013156,270.4079037,250.5333076,269.4827127,263.3909647,273.3515579,236.7165165,246.3051595,233.4077093,252.1547088,239.7032399,238.7651978
243.821609,250.2629645,292.4067527,260.7991949,276.0565982,294.1721292,280.8778014,264.1750936,241.296029,278.6520115,285.3845061,253.630861,275.1404691,224.4886379,269.1153128,305.0869946,283.3147276,284.8124067,269.6736142,245.452907,272.3615277,244.8773187,249.0178477,254.1707532,276.529443,247.1537725,263.3595228,253.5536634,280.3199886,263.2491428,291.4945228,259.3934532,285.4228531,270.5905816,275.1578254,256.2348766,268.4503282,248.0703404,279.9925657,281.1126689,262.6724945,249.9273696,256.1174202,271.9863341,249.9102304,242.2542159,254.5180658,266.9878473,277.2183525,268.6385488,261.0525246,293.5716297,255.9039743,254.43665,231.6607829,236.7631473,270.2486179,253.6518579,277.0789893,249.2048499,284.315068,267.7044232,269.1246285,276.4887179,266.4751955,309.5157843,270.6391645
241.7205587,247.9993344,250.6510681,285.778245,290.7517404,257.0210777,269.426214,305.4254492,263.258095,261.9594524,242.9762327,278.531951,251.7978334,288.3797947,276.8255516,270.9811276,295.757993,229.5072586,242.7932677,251.3990017,271.8749127,243.143096,271.4324391,269.7705663,246.4356391,256.1919026,255.554287,286.6232822,227.3322902,275.3521334,306.4114311,273.6396458,261.8836039,233.6133413,261.0599733,274.7391713,256.8848388,246.2999861,264.9726967,263.2625598,274.1470759,306.2586106,241.2213885,291.0522949,304.7726439,270.4503338,266.0540581,237.1897885,275.2419405,267.2314009,276.0404931,242.0343416,199.7777569,289.9043719,271.1166889,246.7920392,276.2943728,251.9799999,258.4995226,248.0190149,270.7473056,243.1393498,282.2074568,240.1256011,271.1568416,277.5048104,262.6637436
287.8538421,250.5804186,237.8373316,254.758781,279.6509319,236.06143,280.8756654,250.2699553,257.8474157,271.2802335,227.9453333,291.8047593,276.0934772,231.2807436,257.0143184,255.5204251,289.715431,278.9180592,270.3891027,269.345096,283.9634928,281.7823614,287.981447,289.156012,266.2987108,258.6362163,267.4417742,272.7620659,260.5084422,238.4488228,278.3188823,280.2667409,228.9568811,229.8056239,211.4282912,249.4576627,282.3177041,262.7449186,242.3907096,278.5372237,281.9835431,248.8862936,247.7275591,285.6604508,236.7253639,238.0006874,291.3571142,248.9925719,274.001023,296.2158794,292.0864333,274.66419,276.2756304,267.465304,270.8057238,228.4406696,292.3337691,235.3153758,278.8922498,238.5264608,235.0408054,241.7476571,277.8153013,268.8716919,253.2180119,255.4541245,248.4888754
275.6917646,241.0663261,275.8045334,265.8442978,246.6491957,263.3897488,265.3875505,249.3041218,264.3917885,250.7204536,266.4045984,259.4788509,271.1296862,272.8883866,260.4007077,241.8069229,273.6671273,280.9588071,267.0954306,253.4055,281.3393192,278.2933101,271.4950003,250.068567,277.914118,276.2433822,247.1508902,266.0076116,255.8933353,279.3472628,238.4777098,245.4096563,244.9812575,291.4531967,274.0329609,278.9918534,282.1843835,239.7254661,240.5752851,237.9624148,267.7728206,279.6185055,283.9445062,279.192398,271.8755496,258.6810664,246.9596494,251.1586241,277.5935628,272.8003119,261.5999201,280.3850094,325.0993028,258.7907382,275.5000222,260.3265225,261.4904842,264.3955646,276.4771524,276.8258613,254.2017138,259.4703982,284.8145224,230.4571731,229.6039116,246.7432883,237.116519
257.6840834,266.1919441,272.8881164,264.3374055,242.8791238,276.3138798,256.4170908,272.5559217,249.222103,284.6427544,281.0694192,250.1065126,269.9458714,256.5990095,289.5120597,266.105647,275.4936694,301.8400631,262.2849662,288.4378441,248.885763,239.7630091,245.6700055,290.9425267,273.3154817,245.3405003,283.4734856,312.4312997,254.3451336,242.5563001,233.2263209,251.8441102,258.2790624,263.5846944,283.0814647,254.2853985,273.282306,266.5359207,263.9033665,274.0703363,231.7534475,226.956697,264.2391857,239.2206386,290.7289383,273.6257378,252.0806619,219.0789706,221.9653717,252.3182621,257.3902806,266.5794788,265.3123475,278.5874015,274.8486591,261.9780612,279.2475753,261.1576653,226.6514459,254.3104287,295.9800116,254.0493185,258.9581064,264.7999305,246.6684225,261.7931812,271.8637079
267.806764,250.1979652,273.3707555,260.9824042,241.1480931,274.4854545,273.141106,264.949477,249.0994059,244.2798384,253.0260307,267.5877375,256.7058194,251.3414469,294.5373743,268.7809128,264.892028,261.9683663,274.5753187,233.7077351,235.5105342,264.3526929,246.7689191,249.8985917,279.5901618,271.9144231,241.7968735,255.8007592,273.9391464,268.2009283,233.560785,283.466865,263.2632414,262.8607451,291.6455454,250.7470227,268.3335927,295.5607889,265.9811473,231.5251622,293.3910715,259.4932417,289.3187717,243.0836036,254.0610795,227.1200842,252.2230527,298.3402922,283.3565251,281.8339051,285.3506113,253.4058675,259.1051924,280.7425249,248.9246743,277.8172864,300.401394,263.3907225,267.9604021,283.5602469,262.989109,291.1117121,257.5969385,278.1324269,284.7110615,243.7600949,235.1194853
265.068425,240.2475742,270.824025,259.9441595,265.2275614,276.8802679,279.414621,221.3141368,282.3672067,260.9773132,241.2139493,269.9142208,271.790027,281.8872613,274.2015741,259.9800148,249.6368937,269.3751942,291.5046365,248.0277017,275.4487868,244.5443097,289.2667848,277.6722306,292.7834908,249.2066332,246.6043298,247.7809743,274.3475845,251.3786282,244.3664259,255.6187259,281.3060729,234.7713976,229.7382867,219.9939156,249.8112515,257.1957607,272.5983487,233.0370319,258.8391892,225.0560317,257.1921192,241.3934964,283.3306157,256.461408,285.3018821,272.9289392,252.2596247,261.3001644,295.9410726,267.348673,231.3911148,260.2178782,260.6604498,259.8192414,288.9843138,270.6488474,277.1230424,251.2672679,254.0326406,274.164463,259.4118365,249.2635779,235.7202536,273.0577414,249.7232954
283.4332091,243.2078301,283.0894661,278.3629516,245.8805275,279.4222253,285.293287,257.484302,250.4682458,237.7230988,263.3326032,250.1513183,279.4262026,258.0064995,300.9218906,222.5453749,258.0350283,242.8334721,270.9241881,261.3081301,285.8998749,245.3212944,274.4403968,293.856722,276.2966912,260.131218,244.2588278,251.3234516,263.9613478,283.86478,284.0698552,254.264424,261.7389651,228.9919603,263.3024266,248.0790832,285.0814171,266.9958811,262.3473205,276.333431,242.5806941,253.9751456,272.1980162,267.0112128,262.7109458,239.8990924,271.1906521,285.4621931,257.2466263,243.0915749,277.3464554,263.1409442,239.4961959,234.5514552,260.3377847,258.4149923,239.4360383,247.1304892,269.481213,267.8844174,214.7818951,280.6769223,300.7079164,255.8857329,257.3091542,257.8915745,262.2028795
237.1954606,264.3518898,248.2802675,238.7432615,266.7671582,261.5852152,266.7106786,221.5997221,291.7565217,255.5501384,240.5623911,256.2629768,289.8602186,290.918219,283.9124795,245.295186,284.2390668,270.7028447,259.5725882,247.5965747,295.4982622,249.5176862,302.8873381,267.2459028,266.9787802,244.706381,283.1598967,256.0546216,302.2100694,277.0952985,267.4535906,288.5487954,254.4548801,265.4294994,239.3100515,263.5108119,300.8817225,269.9398741,242.8190727,284.6491712,263.8127268,254.8807039,251.3297103,262.9986536,297.418824,284.3445357,252.7646936,266.8237529,279.874459,287.8071289,244.5228948,226.4385848,304.8285207,279.8080953,261.1812001,257.1516461,247.6645789,267.7322467,261.7100489,297.7660884,262.7634903,286.5896337,251.2965682,278.9060948,287.3232768,279.3225852,283.5126865
259.7665672,304.0776173,247.2727843,260.5343862,249.5775312,299.9506852,262.6834488,251.0665518,260.6599112,291.6671366,261.6089941,323.789488,256.4144154,263.3014195,275.6618195,265.8993286,261.0888276,278.5690567,308.0071566,292.5385581,238.4649447,279.8694918,254.7096218,244.1284567,279.3577033,294.5342003,288.3614694,255.6301063,268.2878581,258.7286192,262.8757328,256.8055578,246.469721,296.3564548,279.1928007,227.6827598,265.322647,254.6472955,271.8635529,284.6344605,259.6398435,245.4244823,267.8006383,237.9879507,268.1066937,263.9730935,229.2908987,272.5239059,260.5739823,284.1582908,307.4165643,251.4186972,263.8022918,265.8436154,222.7223073,274.650124,261.3794636,260.4965123,253.3478327,262.1593829,262.5636365,273.1178348,267.9789357,277.2440797,243.2303738,261.5742309,262.1210969
253.8288691,259.6205531,262.5789483,241.0538629,255.4528789,261.7406801,297.1562666,278.4858785,292.0173678,262.8790194,262.2819868,265.4512648,274.7651589,273.8888586,289.7058874,264.9781478,271.3840016,228.6315678,277.7772317,243.9175311,248.8042348,242.2716883,247.387763,272.6154306,276.0614538,235.4114498,249.3914433,249.7914188,269.6279776,288.4100807,243.7310537,266.7169362,249.835082,265.7841277,241.812827,297.92202,247.1236335,262.8743018,274.3527168,279.1684002,236.4877492,222.0680037,261.3346014,277.1205017,275.4396763,261.8491875,238.8837796,281.1486041,273.3895759,277.3507225,246.7422176,286.6850948,249.3229629,279.2384151,239.2500435,269.335916,283.8340811,261.8861264,263.2778725,259.5866694,277.6791517,254.8353813,273.0307435,280.4538767,269.6231589,262.5425151,259.6689948
282.1926593,271.9741063,270.438528,269.4746432,268.6919468,234.8577211,260.2352429,270.7105965,279.4085277,251.4270176,260.314435,255.7479748,257.5147326,244.3124587,262.1154777,242.9474537,277.4715129,269.4765659,279.7288244,239.3775885,275.3518581,257.9179729,271.6323625,235.1775678,261.8992666,280.7245713,255.0393282,275.3090849,262.5085714,263.9286504,247.2382,239.5195038,253.7129058,241.3278697,270.8310951,262.0780966,267.3402957,257.0745055,261.5411726,267.6727204,285.6269398,255.175893,252.4664476,293.1073017,281.1312259,256.9164024,240.6157575,273.9253034,269.51625,268.1841739,258.4483285,277.5437569,265.664403,251.9002118,271.8934514,279.8716844,220.8421619,301.570778,261.816248,268.4898707,268.2152329,298.876859,253.7261186,239.502123,281.8905253,284.1305036,281.1041882
302.3529559,249.881451,250.2742315,285.4790373,283.0501949,259.1030826,260.2292002,251.1477318,278.4360103,224.8355039,283.6965093,275.0054491,305.5824092,220.7832558,250.4069204,261.2311893,277.0037531,251.5906799,274.8824837,280.4716134,270.655236,275.5030396,287.1083369,242.513762,263.4108613,250.6623454,234.6035863,233.8957998,281.4941956,249.4538297,253.4148751,275.7238978,289.0311436,233.8683143,239.9051397,250.2496575,257.9634013,260.3988846,270.1005801,271.544732,250.4052247,235.013185,264.6643964,254.325047,266.6688644,244.5782593,269.3668656,266.1430799,273.0981376,268.9192998,224.4610315,268.067361,227.8654408,308.0543336,244.4723719,218.565282,294.1115442,234.6161743,232.8227013,251.6592736,263.9233275,269.6045726,272.431636,275.9809585,276.213339,278.6122167,240.2613322
263.0278353,270.8873717,238.182586,257.6185015,276.5076024,263.9439745,279.5598781,241.8872856,255.1911188,249.3225516,306.7840872,279.1677714,285.4859453,294.4362636,261.1040776,280.9785053,257.7875975,266.4248268,271.0489419,287.1466673,246.0537624,253.4474346,289.8842837,273.0444064,280.8413069,291.0349561,260.7022167,275.4692788,293.649569,309.4149514,304.2379151,232.0804453,280.8642536,223.6965903,256.3030178,282.5409326,256.1338248,242.9092919,229.9277749,258.9281581,277.2521897,253.3555297,254.6078437,245.9333494,268.9663742,285.5441046,225.4637287,269.8901411,240.9361614,277.1436114,267.627454,242.6266824,255.0541105,251.249821,264.3762465,247.4536425,305.1849218,269.3450124,230.6996781,282.443632,246.0667875,240.764857,264.5840941,225.8671347,262.375335,249.9010092,289.8370752
256.8804646,269.2308259,254.659981,248.7944678,256.6195851,290.8541861,255.1682035,277.5649653,268.1352728,268.2833354,281.1737484,252.3139585,246.1764444,253.3668151,275.0426096,258.0762253,252.8779393,234.6263576,232.9343683,231.9495946,265.4085436,287.9725278,283.5707204,277.9458153,243.015817,237.5324295,255.9364185,254.7618238,297.7852683,249.0382536,258.0168555,283.2408379,234.4049792,239.9824874,243.9294515,254.2423957,272.4240495,247.6083672,270.3065458,290.4203917,253.8819348,274.8870914,290.7990768,254.2180371,239.3253116,246.5020488,289.1938851,265.6419822,248.0836436,238.899198,269.1424618,271.3985174,279.6660041,266.1015331,285.7103359,245.5774754,233.5060897,223.1867046,246.7651795,264.0309598,267.406452,230.5442586,250.5055454,255.2322203,282.619309,276.1422346,292.3131301
226.7908307,291.9491989,254.2799001,263.3129715,249.4821035,290.4182694,256.7531953,265.4789058,282.7717632,258.9301894,247.7075897,275.8283483,227.6182486,267.2643639,282.9689164,246.3828372,265.5146067,224.9313814,256.0952023,269.1014252,266.2248018,255.8805791,256.7234679,253.8465237,286.8568637,270.3290663,212.559857,255.4719467,288.8623522,268.2294583,275.967797,280.2915651,267.1293172,265.2341057,300.9901322,241.0111496,235.9464158,254.8677983,259.6435278,269.9539119,249.0218395,260.666765,258.621017,262.6221739,284.368952,273.9645953,244.4741506,277.0390795,259.5342697,272.5479427,261.8266858,246.272267,229.9877606,271.7034663,236.455016,240.7487863,230.438149,265.7602878,262.8530801,266.2504716,296.9905753,227.2289598,270.0766609,271.7387441,260.2585253,278.8213353,239.2548893
245.5155152,267.6662511,254.2344466,265.5960473,237.2390493,271.8691959,267.8978277,255.5821742,266.6817804,247.7537862,282.0634036,258.4082979,247.0686563,277.3683368,279.4987668,295.9448396,234.3893963,273.388916,258.9492196,285.9807752,253.7558205,277.1012301,265.1406406,290.9891065,248.3737141,235.1249343,271.4484257,243.5045576,269.0799866,229.4490826,260.3774909,290.3267471,247.1291315,258.2589205,282.2255195,264.9463935,252.9508426,301.2075431,282.6112604,253.7746886,302.2205996,273.1150294,257.6307507,268.6641269,252.2686816,261.4278893,274.9246174,222.463228,282.259745,235.0498734,280.2410877,262.167072,254.5921089,286.0507447,293.9218313,242.5394226,262.7468954,270.3283816,265.6282075,281.7854803,231.709688,244.0156183,271.981375,249.9570083,268.6416541,241.5961685,284.7524592
254.1456377,248.630059,241.8024781,268.8314294,229.1946097,249.5239317,244.8801162,283.2182326,263.61177,258.1519138,222.8804721,272.0825117,264.8372202,252.0319915,273.7083829,272.8087391,271.1638585,291.7184193,271.2621334,292.2655042,254.8734617,258.5138617,279.5475707,248.8438455,261.3251824,264.6621708,216.5861173,308.3903998,273.428466,279.2190695,252.6399204,260.300579,275.0432286,213.4657511,269.1296638,241.3010417,268.4742908,248.5205659,247.7277662,271.9729085,244.442831,230.1675561,270.8171833,292.0613366,271.434946,253.8027626,260.8583495,232.7881565,221.2686498,260.8420983,292.2953839,268.0780936,290.1585869,243.7658132,243.9305436,250.057637,274.6961372,221.3666427,265.1396205,260.4828139,236.0176647,300.0583673,280.8916974,279.0806381,271.219403,278.5776506,277.4363423
292.9482347,236.3564497,228.4116172,279.8243301,284.6709798,242.259698,246.1076492,258.6465599,265.8295504,268.8106669,251.9245421,266.2833777,236.6644579,251.7316991,233.1808772,262.3398231,263.4227674,268.4781783,245.1817893,252.3886417,217.6634378,256.6835537,282.7708447,285.5777622,264.8750596,260.6378858,264.4132405,246.1212174,261.8772059,259.6990069,267.6032779,285.3735514,289.7974058,226.9411816,263.6402124,286.920671,236.2517122,263.9159227,219.0619736,245.8003852,253.4558465,292.9936171,250.5261224,268.4662618,298.2264792,256.5847821,259.994277,290.2844115,221.7137903,272.4216974,277.0436173,295.1498725,270.3772615,254.1375839,255.5755232,255.021719,254.8374738,215.6384137,261.4415096,246.2948338,297.9956778,228.3389461,262.7504269,262.4603469,297.5169789,250.0494086,276.4427367
294.1633471,266.6913123,271.6797431,261.7374633,294.6426464,283.6762454,279.106883,228.0822421,272.3354932,285.3495902,282.4154053,263.2776983,252.6669882,258.6698039,275.452861,229.3751942,256.6435201,242.9264969,248.8493019,295.4043172,250.009667,258.8108945,275.6855366,263.3468548,222.877643,236.3949959,274.3235263,264.6233735,213.8298037,291.6973904,251.8716397,235.4057777,226.9321145,243.4694304,298.8095035,246.1864827,278.7897325,264.0320937,267.8087393,241.0545584,241.5386888,244.6364673,230.1935032,278.6884602,301.1265272,291.2334272,269.6434289,272.3105731,247.5470455,281.7684662,257.0918617,327.3620009,277.4341957,274.5662371,301.1989535,245.14467,255.2268188,274.0293621,256.8734739,250.7126163,223.9806699,262.2647582,242.8043205,269.7216781,289.7095967,268.8320643,217.360278
259.9857676,264.4463663,253.755996,257.779997,213.9274138,246.3014401,274.2331425,262.5390885,253.6984753,273.5699083,236.9790504,262.3739717,294.2718322,254.7555549,283.39634,229.8732859,251.1959146,233.0588179,256.9219676,274.0143994,293.5047518,279.8043564,246.7446194,281.9496909,293.171991,252.037704,294.1944542,254.926988,270.5383752,251.0089953,246.831735,296.0087372,257.4811792,288.4846644,292.9030043,293.6494819,265.0067855,278.4692024,256.3853861,256.8575418,275.7055334,261.3768034,277.6697929,273.5579549,249.7770915,258.5254823,267.4067915,263.9536138,269.1291806,262.6482582,265.680811,252.6927264,263.07319,261.7365714,279.8213676,262.8686505,247.5339781,288.7401484,282.1808686,284.243016,264.1392664,266.3551183,277.3902339,275.8614114,255.9240385,236.2735997,259.7522263
